0.0,5.219736757180187e-05,-0.0047983242037636115,-3.235334963706946e-05,-0.0004016500274624748,-1.7383390313454433e-06,0.0018142807556123619,2.9683923763995294e-05,-0.0012167646387909751,-3.477183932964822e-06,6.966875942736835e-05,2.7176610372086047e-05,0.0016614981983757706,8.67471664961723e-05,0.00020032226314343208,4.3280225602406804e-05,0.0013726295727764413,5.292523534880667e-06,-0.007640255877286875,-0.00022821404100805033,-0.011101687135880889,-0.0005651363690028776,-0.014517858272585848
0.0,4.176963652087609e-05,-0.004206050729005912,-2.8037248881090964e-05,-0.00028912668265559797,7.2597070028905365e-06,0.0015419558944187934,1.1972905998460385e-05,0.0006719484882670005,8.431732062348954e-06,-0.00029830859923230343,2.5263788268440856e-05,0.003066238117622606,5.235771477131454e-05,0.0008682063267971168,5.8885660253058616e-05,-0.001878560026100135,1.1768942358625117e-06,-0.004771397142791189,-0.0002484282211491877,-0.013338383795569802,-0.0005690808639224939,-0.012255288630360281
0.0,1.223585909460829e-05,-0.0012477210301046766,-1.2893440073139173e-05,-0.00018228316730085523,2.6253912879756987e-06,0.0004590353733269906,1.0298407994041187e-06,-0.0004193412591991933,1.1575944516546964e-05,0.0004085352292103568,2.1173011641186992e-05,-0.0019996872088942534,3.391666501400201e-05,0.0012839415769538018,7.309362629313954e-05,-0.0005355600311373742,-1.6511068112409886e-05,-0.004490521808101421,-0.0002589716748313363,-0.014429026802648326,-0.0005848614991521993,-0.011815256761797687
0.0,-2.1194708205130713e-05,0.0016232407706643977,7.3003501016855535e-06,8.336145096665535e-05,-4.932308106477689e-06,-0.00026983720048635445,-6.808496375744353e-06,0.0002653616470686163,1.361115902226375e-05,0.000123996231334674,1.572587140248109e-05,-0.0009538024993516231,1.6074773560493296e-05,0.003732754893178362,7.017940650216973e-05,-0.0006607413151569617,-2.2811012924291627e-05,-0.009585765570911833,-0.0002660511546510869,-0.010090931912313772,-0.000631877521450285,-0.016937681282052496
0.0,-4.687828350857498e-05,0.003816742316949933,2.21697218569857e-05,0.0006111125896198775,-1.0427070396157908e-05,-0.002045518320154105,-9.75654010591838e-06,0.0019305044718646424,1.0041105260137464e-05,-0.00012364322765107225,-4.012167326855313e-06,0.00037255954687212106,9.640616748940378e-06,0.0004988606261446071,7.815085433670417e-05,0.002072717986783771,-4.191706270751817e-05,-0.008568781991568191,-0.0002821177402089272,-0.011785556023731636,-0.0006290852398104895,-0.014896295930074719
0.0,-5.661350243273117e-05,0.004070375499431799,3.0355348870665612e-05,0.001482161876307158,-1.282888387086379e-05,-0.002591267827653426,-1.3560866177433502e-05,0.0014324586377007116,-2.7483736397151897e-06,-7.667030474904003e-05,-1.6142677368708994e-05,-0.0002269056762128467,1.1380989654130753e-05,0.002155611880398458,6.343488206126318e-05,0.00010709905963843561,-4.1255478184288116e-05,-0.006871874408093214,-0.0003096271466844607,-0.012882477455688785,-0.0006140780358379396,-0.012047980514937209
0.0,-6.058671982861874e-05,0.004984212103044157,2.6656060530135612e-05,0.0005731133542087249,-2.6035029868977416e-06,-0.0014982151163025323,-2.5076707980236863e-05,-0.0001534347835154678,-1.3449612422764165e-05,-8.404648743357135e-06,-2.5585910421457888e-05,-0.0005241931021869126,1.9244153924055014e-05,0.0053615530122602395,3.576037334833746e-05,-0.0025085573468929963,-3.8887451473678086e-05,-0.008202345020876148,-0.00033016888204305913,-0.012333005903102188,-0.000609635093663293,-0.010350500573588033
0.0,-4.05714369346504e-05,0.002976445094069009,1.265935566637198e-05,0.0008458870556619955,1.1456468236462083e-05,-0.0012474074528074633,-3.418615053595984e-05,-0.0014280560941684478,-1.845214121218712e-05,0.00014177875541439432,-4.236031467098632e-05,0.0006082311300381173,2.4669986901789596e-05,0.00013163032738183988,3.5589913772237436e-05,-2.4372949261046168e-05,-6.732191681164283e-05,-0.006826515203184295,-0.0003375153231375487,-0.013223190905161556,-0.0006140096595811966,-0.009744417201587308
0.0,-7.74090395387206e-06,-0.0011592525021055183,-2.5174127038231045e-06,0.0020943226070824,2.1601548875070952e-05,-0.0015684124307244302,-3.080988501409709e-05,8.069396806481219e-05,-3.48012726931793e-05,-0.0003332346283790418,-3.243459474707771e-05,0.0030662076062590725,1.438073414678953e-05,0.0009899615740157318,2.6559580781442606e-05,-0.0017037578596280456,-9.044809613165965e-05,-0.008748883416800034,-0.00033682283315353246,-0.010279735473020498,-0.0006479396885458334,-0.013623517018055434
0.0,3.4269894996838572e-06,-0.0019891998062671677,-7.41178982228895e-06,0.001998472670450513,1.6597845392253035e-05,-0.0006990786696061116,-2.0443600913098693e-05,-0.0026308004158442184,-4.2510980381510563e-05,0.0002593639881203666,-1.8891370562739886e-05,-0.00034639177101512147,1.3266038178601832e-05,0.0027986685690220233,1.574896723126232e-05,-0.001988740175279263,-0.00012031955732681504,-0.008795555265780783,-0.00033711575620089154,-0.01052847490883419,-0.0006565025442073543,-0.013388243406341753
0.0,-1.621582864262405e-05,0.002251877847224525,-7.129826329842291e-06,-0.0015569564779420817,1.4877451173292379e-05,0.0016988828661904608,-1.542500293267006e-05,-0.0028164930816471367,-2.0864412922029826e-05,0.00011123150944993602,-1.5730235772933014e-05,0.0012979606287423248,6.079543660330535e-06,0.0007615488214249291,1.0861063688155772e-05,-0.004352984503128698,-0.00014246563576446835,-0.0045323876058842565,-0.00035192367489806525,-0.010894609571582349,-0.0006532199276606327,-0.013341706951051437
0.0,-3.839418878845301e-07,-0.0005799135822152829,-4.494458941871243e-06,4.6774495044314864e-05,1.3442109449477304e-06,0.0007571074749616696,4.490676294479953e-06,0.0003675861494140576,-2.865199922976424e-06,-0.00017766244304298924,-1.1414018412876092e-05,-4.792487358572877e-05,1.9637092882885128e-05,0.002062851042563234,-2.3825233116271617e-05,-0.0031179403584128025,-0.00015761416964545717,-0.007883618056522417,-0.00036066100474925694,-0.010971183699481413,-0.0006384574909016729,-0.010089600597320609
0.0,1.2203465708264331e-05,-0.00243673631777043,-2.695609408366332e-06,0.001748958900610406,-1.4494685869572514e-05,-0.001357245348721398,2.4313762637084034e-05,0.001742415520511095,1.947611379587343e-05,-0.0002217819024070696,-4.878848305221523e-06,0.0004730558014335342,2.0461336711891387e-05,-0.0008419790981180782,-4.677924588149507e-05,-0.004268763368001681,-0.00016333140758661142,-0.006830198466041873,-0.00038384927037988235,-0.007633174293508873,-0.0006426042073990378,-0.012935628774819453
0.0,-1.4166650230357094e-05,0.0029922305890487952,-2.6238649766669647e-06,-0.0024178262010040234,-1.3589094053190664e-05,0.0004208237094523512,2.841360093214853e-05,0.002651909247073996,3.105920099474706e-05,-0.00020368675576165927,1.687495815137346e-05,1.1223622920939153e-05,1.2481370544345924e-05,-0.0025981736157206386,-5.977853157779667e-05,-0.003124203648355199,-0.00019068511052650695,-0.00654192296757629,-0.00039620917408095474,-0.010838028450059128,-0.0005996347265196969,-0.005680184536417406
0.0,5.541189479885392e-06,-0.0008424448698689975,3.2638040121817897e-07,-0.0009256180807771945,-2.13072541045385e-05,0.0034045904862382817,2.869913556726918e-05,-0.0009700088994985036,3.080327585415689e-05,0.00019119655850081098,5.151853704688065e-05,-0.000504643165202695,-4.851722408657342e-06,-0.0013599608514272073,-7.764780507550367e-05,-0.005367192993018831,-0.00020591918263175178,-0.006945337694039151,-0.0004103703636840253,-0.00809128389484673,-0.0006018441930311409,-0.00733061372884438
0.0,1.8182868765746605e-05,-0.00042386017656948535,-1.9504826676763385e-05,-0.0016291166773166363,-4.754257965395509e-06,0.00018897044181055258,2.9059407469766415e-05,0.0018417463691123392,1.5284267833035035e-05,0.0003069205579000018,7.221785821203989e-05,-0.0022160439932249207,-8.701038518516302e-06,-0.0035366906457429685,-9.073847406460467e-05,-0.0030979800895238876,-0.0002354080230502329,-0.007019213280009812,-0.000417266470182394,-0.006563068029856745,-0.0006048633600971,-0.008691139739951231
0.0,5.0349887096653976e-05,-0.005870746441810859,-2.545780727043783e-05,0.001190628593700436,1.6674290969375842e-06,0.001116972333398132,1.3688703777103787e-05,-0.0005460515670391108,2.8991464361006066e-05,1.897410612693768e-06,6.817524431425755e-05,0.0035138953215330363,-1.1565237969091157e-05,-0.006523627167105534,-0.00010641696504387452,-0.0034989789492601217,-0.0002632879977232623,-0.007287659359562972,-0.00042286412685482955,-0.00676410841737566,-0.0005913240419721516,-0.006417502431225935
0.0,3.043815076560779e-05,-0.002099181328241936,-2.806294721761896e-05,-0.001356553944494559,1.295090144276957e-05,0.0012152276321552825,6.03226057618438e-06,0.0006845828758382138,1.534565100884216e-05,0.00026966925968467914,6.10563512918552e-05,-0.0006687702613050071,9.670313193221678e-06,-0.0040864104761225975,-0.00014368131693669197,-0.004912674035742997,-0.00027721032781355203,-0.007095805001962227,-0.0004351614888346872,-0.005605011581326395,-0.0005840545464730038,-0.00614255061633128
0.0,2.0728983789662665e-05,-0.0024995704496596142,-1.3011412454140011e-05,8.587135448372133e-05,1.8012078434253206e-07,0.001727339309034259,6.380892577198888e-06,-0.001708003142231093,9.413030029536898e-06,0.0003922971644315192,4.4671544310523154e-05,0.00027948609401132576,1.4072029920000281e-05,-0.004239051536365036,-0.00016124476996511326,-0.009133918953384078,-0.0002964477625197867,-0.0032362103985381922,-0.00045004596284567997,-0.005509441296146719,-0.0005716458632890748,-0.005384555296746427
0.0,-8.207529262717838e-06,0.0010293401497178832,-1.5406848237001786e-06,-0.0006052764388360371,-4.555238773458134e-06,-5.888495378980751e-05,1.0624534987877953e-05,0.0011244326965359787,-2.7984423760974128e-06,-0.0002500370407541479,2.714524042693422e-05,0.0030813041175947174,1.3926429036888834e-05,-0.004605172141593234,-0.00017082828102277174,-0.008258007245023216,-0.00033765121993234746,-0.004798940763816267,-0.00044485807693362745,-0.0077288187981117825,-0.0005510038715004134,-0.0003837703564129972
0.0,-2.3043218816087658e-05,0.0016546645335900872,1.180371297085207e-05,0.0005026393805002201,-1.288303205369121e-05,-0.0008334775729619482,8.519100942693216e-06,0.0003664028713305663,-8.886982083691259e-06,-8.10838820179984e-05,1.2245694075674771e-05,0.002131737883389854,7.725790151035525e-06,-0.004956240336709124,-0.00017961739260221397,-0.008697622487241036,-0.0003588198631187564,-0.005468417767134464,-0.00045211294303411045,-0.0008311234282937043,-0.0005972611640844928,-0.009985094217499648
0.0,-3.723683326463268e-05,0.0030584240082034493,1.6991780755254773e-05,3.5030427151157566e-06,-6.565202593501183e-06,-7.558002601438663e-05,-8.007539462346692e-06,-0.00030704984491558004,-7.292279491493028e-06,0.00011087623994433368,6.109596399327225e-06,-2.5162317886286698e-05,-8.813440857649613e-06,-0.003161787445352766,-0.00018237981681821228,-0.007795781977899427,-0.00038973351527655544,-0.006450896774484235,-0.000459536227664415,-0.00252160801357597,-0.0005690215773312258,-0.005155781188218547
0.0,-3.5194392386115125e-05,0.003048362509656949,1.0789524185212168e-05,0.00013160198322975555,7.753976376853208e-06,-0.0010026602494928106,-2.606947693487201e-05,0.00020305208202515913,4.4680639344786243e-07,-6.200751814356719e-05,4.748024047042726e-06,0.0010884305578193823,-4.395299841177872e-05,-0.002318437225432619,-0.00018131986321741732,-0.01079812156027184,-0.0004011054086042858,-0.0042995961329030195,-0.00048580164619063155,-0.003780382694644157,-0.0005291727099713911,-0.00024885307195028866
0.0,-1.1817722774954086e-05,-0.0007410784816957328,5.18163539228587e-06,0.0028456996346791063,1.0333550125659098e-05,-0.003028575749707275,-2.9389893998696072e-05,-0.00034057072585821533,-1.5767245942211245e-06,0.0005485061687211531,-4.614762363422907e-06,-0.0038403536337582155,-5.48083522887157e-05,-0.002836040977169062,-0.00020115178709873772,-0.007952010403665328,-0.00040070649442336626,-0.006426553705757855,-0.0005117010831977247,-0.001370765916266598,-0.0005172297672872506,-0.0002628908227745248
0.0,-2.0763495948706406e-05,0.0007424179631238956,5.666956544380641e-06,0.0010989932475080559,1.5128432586353623e-05,-0.0011301893391437166,-3.174328355033636e-05,0.0011306635005816996,3.286518589236002e-06,-0.00015437773211145195,-1.5326655377647394e-05,-9.068650462995195e-06,-8.085834120315512e-05,-0.004598357859311781,-0.00021875965223975365,-0.006050832440011474,-0.00040040729352602573,-0.009826168010666486,-0.0005307313917366591,-0.00011251930931118574,-0.0005039032889914888,0.0016282213852889466
0.0,-3.043607728917271e-05,0.002463235880314378,1.0881814431887849e-05,0.0002668818723590717,1.5509168399031892e-06,-0.0005163704726550757,-1.4016237371697093e-05,-0.0007540751841023046,-5.86660597677469e-06,5.386179108311773e-05,-2.2367537509724482e-05,-0.0006795735970592306,-0.00010628914938473776,-0.006700532260034739,-0.00022800469469992437,-0.004319561873525709,-0.0004082855560036577,-0.007964950813201931,-0.0005469435336660866,-0.002122847743621759,-0.0004866656474515092,0.0047836403492915805
0.0,-2.7743495380096775e-05,0.002509722663013667,1.12545867734874e-05,8.43303589827717e-05,-9.908641318429135e-06,-0.0007143346557014566,8.923644225920534e-06,-0.000551812105618969,-2.201648752808974e-05,0.0001467870045117654,-2.1666594942368586e-05,-0.0038145537885540745,-0.0001297178671342815,-0.003265377477574769,-0.00025162325528605697,-0.006225205827578387,-0.00040792452404119015,-0.0067026955921564105,-0.0005536789449654747,-0.0014693894084830581,-0.0005084098484924962,0.002649285688443581
0.0,-1.3384740381777299e-05,0.0008743671409937755,5.122480076719252e-06,-0.00039705673662565936,-6.435015949925013e-06,0.0013667110345798802,1.0191339148395736e-05,2.9592419960784278e-05,-2.8743240165300284e-06,-0.0003391014781880561,-4.3460656276902214e-05,-0.001934877869175489,-0.00014863753497032145,-0.00372385004427589,-0.0002689690767607949,-0.0060254521140756315,-0.00042494546979978277,-0.006447843341523142,-0.0005400397542007361,-0.002616582631980534,-0.0005421876895087874,0.001415569648161974
0.0,7.32621438271051e-06,-0.0003560186193815507,-1.1506609331815097e-05,-0.0005907534311026359,3.3221490396138037e-06,0.0004214602474654393,1.0005871233732649e-05,0.00033462572123335306,1.672688768108266e-05,-0.0001416893711658523,-7.231242088622382e-05,-0.004100886634716604,-0.00015535087923868035,-0.006401727127153093,-0.00028750468937476935,-0.004054222705576209,-0.0004436665731395729,-0.004971222174343115,-0.0005223115557848592,-0.002625756782772934,-0.0005989812668009699,-0.0035127583867096677
0.0,3.48713125846893e-05,-0.003870862618139878,-2.1869614480434943e-05,0.0007347446471415959,6.1741954988323095e-06,9.924636402322844e-06,1.5694002610444862e-05,0.000859424954928516,1.4559252248876569e-05,-0.00029213741061032876,-7.373389320632399e-05,-0.00500467124266934,-0.000178622824134167,-0.002635775763704689,-0.00031892698639967676,-0.008102421926465764,-0.0004418770504923229,-0.00427024429484091,-0.0005123200261780003,-0.0015728415538972642,-0.000652718084116625,-0.00810813323958731
0.0,3.33327473759246e-05,-0.0035106077904092734,-2.0758800054300045e-05,-0.00013414417321416843,3.214297575037513e-06,0.0018284855768017447,2.070308669019924e-05,-0.0004428548943549345,3.81418255275072e-06,-0.0001062218390341526,-7.503586516288154e-05,-0.006340281574852525,-0.0002006256419856596,-0.003945653551158614,-0.0003357318112551362,-0.006585304680177096,-0.00045518771339035196,-0.0012100158227977733,-0.0005065461073462946,-0.0069149291963140624,-0.0006542446017814475,-0.0038622210330112486
0.0,1.1685239930887974e-05,0.00014201068409802224,-1.6368842765882888e-05,-0.002318279643856337,1.0918921394214055e-06,0.0028936682449762865,2.2943237117440026e-05,-0.001201270735154183,-4.63462012341583e-06,-0.0002672576945194015,-7.736857655019301e-05,-0.0039234550782041204,-0.00022537294243594607,-0.007265300606968423,-0.00036010123380089833,-0.005669069712695474,-0.0004441871264093648,3.345634998154983e-05,-0.000516198587301128,-0.004465221438059086,-0.0006972972220222681,-0.009666148416456152
0.0,1.6763671686963287e-05,-0.0015735212775533673,-1.1263099797393597e-05,-0.00031409103082876154,-5.521758980786153e-06,0.001301704799189974,2.6485441520416583e-05,-0.0009869983229345853,-1.6714349751867977e-05,-0.0002342795803243745,-7.701666970989843e-05,-0.005024623538866766,-0.00023541854636396236,-0.006850828238027826,-0.0004001255323268338,-0.0011438928339612467,-0.0004358445538296766,-0.00513816340263277,-0.0005207814016712288,-0.004574833738027625,-0.0007058742837884149,-0.008110149726829904
0.0,1.2423518263180753e-05,-0.0016197295436230017,-8.036121105414938e-06,0.00037743091065344403,-6.723962803046129e-07,0.00033265631955697205,1.2716647753959449e-05,-3.886420891143641e-05,-8.06630442141805e-06,-0.0004010600422853843,-8.055009383791406e-05,-0.003237552166847605,-0.0002677804039348973,-0.010169644300046608,-0.000406541143391541,-0.0023490376670416693,-0.0004288264249056584,-0.0004720529486730611,-0.000546208895431691,-0.005838224737278402,-0.0006977465698826134,-0.006988520708214029
0.0,-6.767477527337342e-06,0.0008928339022085562,-3.717862995825189e-06,-0.0005853854662452666,7.88912480415575e-06,4.4982866126368635e-05,-6.925942252612213e-06,0.00040554887398411207,-9.560468149251794e-07,2.4909985056778593e-05,-8.112671553047285e-05,-0.008057751037879344,-0.0002856760780984736,-0.007825900653293378,-0.0004202013731307385,-0.0017979251827738827,-0.0004356362426465371,-0.0008572744015335877,-0.0005568639731598781,-0.008506428577249639,-0.0006795359583906297,-0.0020780095864509963
0.0,-8.826230768009971e-06,-0.0005068027024694263,7.084984770612378e-06,0.0014681004055815301,3.443915071448756e-06,-0.00015908970788843142,-2.1512448173105798e-05,-0.0014181841635479862,1.376753524369059e-05,0.00017689325483210823,-8.816158053821361e-05,-0.008368430990346568,-0.0003091358477668041,-0.0058261931923829936,-0.00042694329164185064,-0.0034403142227790247,-0.0004433191327496327,-0.0032364581029922152,-0.0005615963997356098,-0.004483347415725901,-0.0007162582498185444,-0.007135014158104678
0.0,-3.303725582579143e-05,0.0034936018415862,9.640159441156905e-06,9.533460364486184e-05,6.8248122127090065e-06,-0.0031171245116505594,-2.0752547574763287e-05,0.0027456658224911685,8.1985486999646e-06,-0.00014565775513176662,-0.00010601529412845402,-0.008625699924953554,-0.0003237797217624434,-0.008893416026061536,-0.0004115464728119796,2.196775526246295e-05,-0.00048015327155675336,-0.0027223526674962292,-0.0005598617215813691,-0.005197910706140838,-0.0007269001909023775,-0.007401377632947552
0.0,-2.7634152643849756e-05,0.0003175937439397601,2.583366888952849e-05,0.0027270345065844573,-1.1499095265580097e-05,-0.0016395762369625193,-1.457466478048064e-05,0.000430303548815161,7.716549592219471e-07,-0.0003409567674411633,-0.00012009827642164119,-0.006765995372289935,-0.00033550332213072375,-0.006453300184103848,-0.00041501853259136084,-0.0024319330534520772,-0.0004958726393563891,-0.003210717515120792,-0.0005689293037127855,-0.004140979430464436,-0.0007321246263203228,-0.007712107634954488
0.0,-5.7818850429034344e-05,0.006532573746420931,2.421903860237775e-05,-0.0013198779627740737,-7.883548249427853e-06,-0.0011971255743251515,-9.454060937106245e-06,0.0005422973419342612,-1.948421244957577e-05,-0.00014215099283471306,-0.00013833360869673517,-0.010213916295322555,-0.0003232763953483027,-0.0031605009016653918,-0.0004334668709809595,-0.003856391176491899,-0.0005030208692933725,-0.0031547704770117715,-0.0005880968619185622,-0.003951258472304949,-0.0007181395463997435,-0.005886504274960376
0.0,-3.222826865835339e-05,0.0029025506773223534,1.7364182712896694e-05,-4.353275624221402e-05,-5.661998824511442e-06,0.00024879932111352007,-1.2728452135164545e-05,-0.001961545871886307,-1.5530378146810782e-05,-0.00028196648377652023,-0.0001693624478638426,-0.006633028187998771,-0.00031640278401680376,-0.006616682666569793,-0.0004356971420315504,-0.004669557471457213,-0.0005171138677806825,-0.0008378666812374504,-0.0006108291404828493,-0.004929240103203128,-0.0006927445613844216,-0.002711181544132553
0.0,6.7093013474323826e-06,-0.0014907107450846042,-3.7148939207096228e-06,0.0010768440206197763,9.836368312260882e-06,-0.0011210573337264442,-1.032724354692537e-05,0.0013204558712580751,-3.1901430750688e-05,-0.0007889426334537952,-0.00017664573555461582,-0.006005652762068264,-0.00030705325179881173,-0.005172456346370176,-0.0004518123193094375,-0.003920865280657528,-0.0005319926368882211,-0.004900422444505277,-0.0006214690656948314,-0.003843893357867349,-0.0006835714106184554,-0.0007206424641426212
0.0,3.0413677796164316e-05,-0.0038072572987141577,-1.527748898454222e-05,0.001572977713819162,1.3037908476954206e-05,-0.00048818824524714374,-1.0742688172488905e-05,-0.0019978089254246018,-3.761161744942963e-05,-0.000247552153215201,-0.0001697416354211342,-0.00722413896054349,-0.00031188198375976936,-0.005834943747252066,-0.0004494182627703032,-0.005111339064265796,-0.0005481403300577633,-0.004033554965698409,-0.0006385884209433011,-0.0005241297489188127,-0.0006984760902768177,-0.004613229764373835
0.0,1.5909383977604876e-05,-0.0003294212738714058,-1.7592762348129757e-05,-0.001767286627454432,1.7615019012861164e-05,0.0023628147795752997,-1.5244739295858302e-05,-0.003357085259326228,-3.40150976488239e-05,-0.00014661663132460844,-0.00015060287221280259,-0.0070516188361668605,-0.00032415552055585934,-0.005744269273268841,-0.0004390565536806422,-0.004844452248445779,-0.0005821037105584181,-0.003736175621237843,-0.0006453197852919424,-0.003590801596002716,-0.0006708004039965477,0.0011361110774137304
0.0,2.340808866423112e-05,-0.0019925520400785406,-1.2995958772919867e-05,-0.000618489184282579,7.741419487010494e-06,0.0017238922985423595,-5.487890322427951e-06,-0.0015166365350167427,-2.7810629780437195e-05,-0.000305261703501295,-0.00012906066414986842,-0.007258249231115206,-0.00032822315037336376,-0.0045544640957382605,-0.00044677779739938993,-0.006394634700091097,-0.0005938511016203987,-0.004718704599793344,-0.0006588015513255459,-0.0007628804601614604,-0.0006845975989036272,-0.0014461447729222378
0.0,2.6820634716261636e-05,-0.003079885300937648,-5.668134027789009e-06,0.0014071221498419364,-8.384479031666484e-06,-0.0013679607794363253,7.67867640173425e-06,0.0003119731135214791,-7.300563548387959e-06,-0.00011189381519830343,-0.0001242370947514373,-0.008848110634232475,-0.0003109386141815548,-0.007421092370912467,-0.000461228825803903,-0.0045031200317145565,-0.0006057636388435898,-0.005222726660877351,-0.0006730100785784991,0.00046057959712551,-0.0006892381115708863,-0.002214543427495448
0.0,-7.116306492533714e-06,0.0020979665657208466,4.926279031934224e-06,-0.0016200159249814684,-1.1969072888463575e-05,-0.00025190300143857164,4.684435717098546e-06,0.0026337710816055136,2.3330468948732228e-05,-0.000672014233395668,-0.00011422730224954933,-0.005270374350400299,-0.0003023683398748444,-0.008534839351492319,-0.0004787688325843612,-0.00606709815675088,-0.0006141217509743605,-0.005339405540596032,-0.0006869496089001363,-0.0016527139555748038,-0.0006673802043511808,0.0028320512077508655
0.0,-1.04517683862428e-05,0.0015253215323370972,1.6433381055848107e-05,-0.000753744845458795,-2.6682631420887757e-05,0.000511319876098662,9.802008512829754e-06,0.0006310393000803207,2.590942810450088e-05,4.030692948863618e-05,-8.963533620661929e-05,-0.009106848393283962,-0.00028724569368997855,-0.007868476211558176,-0.000499103265102869,-0.007651137019402625,-0.0006182232796110884,-0.0034383100953887277,-0.0007025140685038756,-0.0013913596884462744,-0.0006744273162306966,0.002213449617098301
0.0,-6.297238188085744e-06,0.0017333557641534617,1.0242945130619819e-05,-0.0010157897777471538,-2.1805599284406573e-05,-0.000888761459829271,1.2157960047214672e-05,0.002364248239612959,1.2723095774075314e-05,-6.038290722584203e-05,-5.880452955976163e-05,-0.008192902701863986,-0.0002842556291327586,-0.008723099595250493,-0.0005066482546949519,-0.008164637820286442,-0.0006358754503628419,-0.0028444442452712146,-0.0007046543737268609,-0.0011079362570875087,-0.0006975393312600149,0.0005350911210440305
0.0,1.60733022609338e-05,-0.0011854495620958914,8.39138295203772e-07,-3.489411691432313e-05,-1.203550367508066e-05,-7.884830122491079e-05,7.976025190250556e-07,0.0006583770174931862,1.3319000453354414e-05,-0.00030169992355503876,-4.2117351653639954e-05,-0.0027473006989876016,-0.0002807605794745245,-0.012233653385833959,-0.0005072895744605689,-0.006841035739167208,-0.0006637507380430251,-0.0042807576231630754,-0.0006962854537467866,-0.001427157143178035,-0.0007252691651717503,-0.00032756122703306176
0.0,2.6707840658807598e-05,-0.001428455014085102,-1.2255932614287556e-05,-0.0007977874064709258,2.446899324982781e-06,6.466932655309544e-05,-7.710593985384906e-06,-0.0004982154946829615,-2.011480336611443e-06,0.00033232159122987203,-3.021335350095436e-05,-0.006375888616548234,-0.0002564323695902169,-0.012290847955958188,-0.0005232849059296145,-0.006605267079045163,-0.0006729956463302643,-0.0042023974423377915,-0.0007012582356867352,0.0008999327453571714,-0.0007667641868494585,-0.005368402380788707
0.0,3.965083419222982e-05,-0.003566216763262753,-1.5736561488496146e-05,-0.00020737107120320225,8.760419050011321e-06,0.0013974632255825815,-1.4771000013378656e-05,-0.0012447648278864538,-4.963079105861006e-06,0.00012795381448693486,-2.550633711700426e-05,-0.00411947644841459,-0.0002460756473567484,-0.010494199437961454,-0.0005330556355535357,-0.011491506055299253,-0.0006755922199279369,-0.0019434734813950035,-0.0007167638543863529,-0.0009855300795917777,-0.0007625088460266215,-0.0025406943208448993
0.0,3.411244550580581e-05,-0.002661953799893975,-1.4206665671235203e-05,-0.00012295564558446908,6.330126836098262e-06,2.5639175734285606e-05,-9.122937335442064e-06,-0.0005116209142039026,-5.306484693310805e-06,6.273618475754524e-05,-3.917277718754169e-05,-0.003687222866515974,-0.00022452530938208464,-0.01172511198147301,-0.0005338805656503239,-0.010727742842604093,-0.0006914505937720787,-0.001224361089087192,-0.0007281508183438003,-0.005120604883696486,-0.0007429978028437572,0.0035833369094858186
0.0,1.6001826592091786e-05,-0.0007982802643350487,-2.5452002772618567e-06,-0.0002423379355821968,-4.737469501036131e-06,-0.0005260266338833328,1.1928232047606431e-06,0.000354079339549987,-3.344944198592683e-06,-0.00012779728396246685,-5.20547706112967e-05,-0.0029854799907952263,-0.00021211326720133573,-0.011712959043466592,-0.0005352812064018905,-0.01171511339697093,-0.000687035863924581,-0.002992636005174666,-0.0007466115870801517,0.0012939060071970741,-0.000800362517293799,-0.005700192325649713
0.0,-5.031865700994166e-06,0.0009309746866323801,1.2910027767110366e-05,-0.0006354927928739428,-1.5903671885869346e-05,0.000628391969141632,7.647377101261558e-06,0.0006263362274791987,-1.7159493021024032e-06,-0.0002416138885736717,-5.593129063933865e-05,-0.00369983837571846,-0.00021192715936048105,-0.010109441376999616,-0.0005178899491952515,-0.00892139408199639,-0.0007100553319924073,-0.006596209511160016,-0.0007526538082015522,-0.001384792709554339,-0.000791698972696752,-0.0006131502418375413
0.0,-1.9535978694750688e-05,0.0031371347644861074,1.6368638086981568e-05,-0.0012464408111784652,-1.641301801963759e-05,-8.62836426420782e-05,7.686514265241774e-06,0.0005260231524838916,3.316266293516675e-06,-0.0002551862348179068,-5.108601330021022e-05,-0.003043553600823509,-0.00023937191477259111,-0.009749111669660023,-0.0004801200307744214,-0.012465472097348562,-0.0007158881156074866,-0.003054793037772193,-0.0007814492991073914,-0.0013866902155243094,-0.0007964763778837044,-0.0010204470178455424
0.0,-6.291463888993538e-06,0.0011832730304411978,1.0281272808177514e-05,4.011063492507597e-05,-8.751188559586693e-06,-0.0013340035242796573,2.5817816943009765e-06,0.0006497743827554225,3.680871640483269e-06,0.00025209487964128474,-5.10265141691675e-05,-0.008627324617263756,-0.00023996492601507924,-0.006141482160151516,-0.00047078629015071704,-0.010616422764771465,-0.0007152287899034805,-0.007355089752290426,-0.0008011604962957642,-0.001236089262092287,-0.0008000160623350552,0.0008911302347651531
0.0,1.1878939026941513e-05,-0.0018159269080219623,3.2654083174612184e-06,0.0009047429682325561,5.989480715120586e-06,0.0002397790816397281,-1.492785916993526e-05,0.0004381234667431748,2.4434925536456774e-05,-0.00019212415915792158,-6.77693432418121e-05,-0.004707285555506819,-0.0002489352874467067,-0.007941473591642727,-0.00045651731752318454,-0.010012804785822914,-0.0007045232653820084,-0.009902487868212085,-0.0008267161383080183,0.0002639807081822721,-0.0008166151456196535,0.00011898829285323086
