0.0,-1.602491653945452e-05,0.00023773175403466894,6.1781916722649e-07,0.0017891445618140893,2.3190400926722055e-05,0.00390795953646892,3.698568452547491e-05,-0.001139340209300508,4.928646450529573e-05,0.0017616980154718323,5.541197336565814e-05,-0.00116791808245076,3.3464066033278655e-05,-0.0015501505952933091,1.8171764193143352e-05,-0.0017443730085407094,-1.6651550759839292e-05,-0.0023355962534179478,-1.2551273598345779e-05,0.002271024687921027,1.5226235112961378e-06,0.000577823649028697,3.354460856983261e-05,0.00468276918788581,0.00010203546122155949,0.005834882027074493,0.000153808032626799,0.0012406669078109187,0.00015645695887240774,-1.1345079968209606e-05,0.00017601389919191863,0.004623745175958701,0.0002520187124378909,0.006572508337304847,0.0003566856017408093,0.01031962576654051,0.0004989654831469943,0.01323127227230339,0.0006725924902395221,0.012635896705883068,0.0008521572330947829,0.01604940517808747
0.0,2.834248854472908e-06,0.0011109771935702358,1.9349775347605697e-05,0.0018456625664980638,4.333087976635763e-05,0.00038034566966483994,2.8415569932023764e-05,-0.0007623107886146151,1.9733800591914597e-05,-0.00010279687898944728,3.992420557890981e-05,0.0016331272929265678,2.2991714938912793e-05,-0.0031333261565692928,3.030697798579603e-06,-0.0018298867634650774,-2.139633603340551e-06,0.0021198274290113363,2.53798109176919e-05,0.0038164852941566666,7.302535087439006e-05,0.0024545318405941197,0.00010776124195282086,0.0017365251851310152,0.00013231711383118193,0.0026770131426280433,0.0001602800712103335,0.0028485727058240825,0.00019564731299351088,0.003172267248130195,0.00024964117740974265,0.003394123988080265,0.00030707490591991136,0.008497703784458641,0.00042559574408560766,0.00816500950162644,0.0005330420048722197,0.010516466863048293,0.00068167640290492,0.013067145284677006,0.0008378175506137389,0.011819577053525186
0.0,5.100318404189718e-05,-0.00018356157519259524,4.594534520204913e-05,-0.0010922512471299864,2.8287904372185255e-05,-0.0008089780309574151,2.4718650493116992e-05,0.00011140415432419202,2.160251539699432e-05,-0.001483935978513078,-1.2453718727595982e-05,-0.003047457524645111,-2.4552933481669812e-05,0.001074921469982446,-9.880129115634491e-07,0.002001445863331847,1.906682314324459e-05,0.0027066487333357904,8.042553525385661e-05,0.004211465122318466,0.00011149248828707298,0.002621594712285084,0.0001310433393409051,0.00019220611932637224,0.00014143317131629367,0.0021931080012573233,0.00017799166841799834,0.003528553063886984,0.00024992958364203924,0.006069333837565686,0.0003110561744725063,0.0062269813087011934,0.0004026365388905212,0.007131830055345881,0.0005028720346178946,0.008245586747149435,0.0005912555529374538,0.006724456644880419,0.0006728347463169717,0.006966737593253872,0.0007699084984296332,0.008009968395329243
0.0,0.000110362407806288,-0.0030035501119440276,6.61392148526755e-05,-0.0036274495298556585,3.190101486398014e-05,-0.003168711675010218,4.651981959798024e-06,-0.0009877334477698804,-2.5683477579440947e-05,-0.003187180700050219,-4.739315508668717e-05,-0.0005381184042685406,-3.7790375417029816e-05,0.0023049470794366546,-1.1341525603485167e-05,0.0012540273469869875,-6.821472136616645e-06,9.352626941641199e-05,-5.631293936914273e-06,0.000244599503400149,5.5473231406316895e-05,0.008030546995973125,0.00013725127067453063,0.007183875110765449,0.00019646540120622674,0.0016241777808058515,0.0002443967982600323,0.00572152778946954,0.00030795237788172825,0.003712369898353757,0.00037762476540534253,0.008706864463196386,0.0004902976614075578,0.007890909248318504,0.0005714671717937015,0.0056380878640640945,0.0006238213315521048,0.003525290859807236,0.0006749673654543714,0.0034117362472824405,0.0007024993600853441,0.0017387498627230238
0.0,0.00016894089176423328,-0.005613285695780384,8.180671142123541e-05,-0.0077468172129836615,1.5262021751756335e-05,-0.004423204679751535,-1.564113906316175e-05,-0.0014939209304688026,-4.684259766695954e-05,-0.0018552695711708696,-6.364492980427106e-05,0.00034141354218929,-4.2710320789961797e-05,0.00046577966513689526,-4.076365521355343e-05,0.0013154469318990842,-1.2005163084320617e-05,0.002369664192855454,1.4827197599258894e-05,0.001762845783446021,4.380263313800177e-05,0.003685127549503988,9.020564077584677e-05,0.003532079865367688,0.00018244728993337242,0.0109861834121202,0.00030043429256672516,0.009349278401016299,0.00043922045014953433,0.00960488695069519,0.0005130672987797672,0.002948671902343211,0.0005351400918065394,0.0021001190276865077,0.0005821099979229867,0.004449092202184752,0.0006339954884031715,0.004007823325892772,0.0006788192695393612,0.004076067691265799,0.0007188203900258078,0.002242199325504577
0.0,0.0001527085899723516,-0.006449328863880351,9.33732609560813e-05,-0.0029909296994744075,3.875831652472345e-05,-0.004778908582531487,-2.6752334728424087e-05,-0.004864190914713729,-7.394051801893641e-05,-0.0034399492333008976,-7.195969262530195e-05,0.0035400255635428765,-3.961991959580263e-05,0.0015039929184714714,-1.4960748884256563e-05,0.0015811448347881505,-1.5750318446034255e-05,0.0004051433196905092,4.1099750114626e-06,0.002288950733510509,6.357662619771663e-05,0.004733773553267979,0.00012917621195514655,0.008241942069994799,0.00023249959217263997,0.008833630618396968,0.0003583358148748051,0.009407037472217385,0.0004564878446304118,0.006910152055360779,0.0005539139405227301,0.008313812956374664,0.0006269508230371619,0.002589527612657032,0.0006367663988196559,8.593805862821296e-05,0.0006635826084441799,0.0032190207557774623,0.0006779837922437219,0.0017142465490911044,0.0007168901505724817,0.003277370846906578
0.0,0.00016256332021225426,-0.007539845933839165,6.893567972773009e-05,-0.00673769851741513,1.6197214895866073e-05,-0.0023208824611442745,-8.990836660325009e-06,-0.002109296629688834,-2.576440504605505e-05,-0.00034669313617627866,-4.5630209153979e-05,-0.0018803064058527793,-5.667966871388492e-05,-0.001244090057332769,-5.463248600658076e-05,0.003096342163805013,-1.0339678572217203e-06,0.003866416918652044,5.562153671660863e-05,0.0051853839802928695,0.00012124728761642181,0.006134678973733479,0.000199989888574363,0.005665761235873032,0.0002998760685123467,0.010281091435371965,0.00040122881254581904,0.005938331969786656,0.0004641465567376799,0.005028675299375973,0.0005514274296400687,0.007999517116123915,0.0006462287947368748,0.007174056417470075,0.00071927916272591,0.003333480439857514,0.0007335850108093082,-0.0007729471753922248,0.0006955028071450678,-0.0030193993088317036,0.0006771058091184162,-0.0009596974662437455
0.0,3.431243371467765e-05,0.005157312876852572,7.010484563173115e-05,-0.000880761532733773,4.9964229204643354e-05,-0.0018729926197325279,1.3855187371961182e-05,-0.003786854610603137,-3.0451121790064955e-05,-0.0024683450991403585,-4.575336425215092e-05,0.0004794309143887628,-3.142356387325846e-05,0.0007417154948713887,-1.7262448338408938e-05,0.0022687575674210174,2.4462478975116687e-05,0.003817421958631782,9.480004110811661e-05,0.007203265708228391,0.00019235601574605873,0.007412780464179985,0.0002639347112132133,0.005924989424821777,0.0003405601133799353,0.005100768831485509,0.0004248901567088496,0.008283290215091336,0.0005109259185313177,0.0068015219248168555,0.0006051766361667151,0.005685979015227726,0.0006639608432452583,0.00519530086036807,0.0007153614749455155,0.0030635399506134357,0.00072467987609396,-0.001068981121950984,0.0007380813687262591,0.0028658773247009946,0.0007921612803522735,0.005311543314646074
0.0,4.9416366477649655e-05,-0.0014011527567578718,4.174426214892481e-05,-0.0007071891364359587,1.3563648115826944e-05,-0.0007057224590869495,1.3012755647464147e-05,-0.0008683707670793829,1.3091133815352332e-05,0.00016400564504982974,-1.8301698895689768e-06,-0.001943254765871999,-2.1718206375680733e-05,-0.0010614873565926925,-2.6170887249539703e-05,0.0008751255321549855,-7.592225855246565e-06,0.0019297224607664441,6.037662729266527e-05,0.00781249306907504,0.00017539295423804653,0.011706916297273905,0.0003039691120469524,0.008063514000556545,0.0003934255391173551,0.007070883307200722,0.0005100928457173925,0.009652750733614874,0.0005815551293988982,0.0022093588601872893,0.0006055164037397791,0.002808513557588652,0.0006439147545023924,0.0029720981163714366,0.0006852513718248732,0.003959293216516651,0.0007467750100541552,0.006029215245098381,0.0008125437243459177,0.0035851664525295094,0.000873323766396809,0.006092967482649529
0.0,2.4903770265993484e-05,-0.0011571075550065426,1.1510930100115897e-05,-0.0009627752215418155,1.051181609274989e-05,0.001099503898853506,2.451236795270322e-05,0.0009361991724158484,1.5435413839805124e-05,-0.003089428644357674,-1.2281209196560878e-05,0.000619831896786481,-9.650033129442548e-07,0.000270374182087078,4.346878774745013e-06,-0.0008902401960028927,8.110819141010102e-06,0.0028324014801704364,5.854520030287728e-05,0.005405373801927681,0.0001489504956449279,0.01084608620743706,0.00030879739055376194,0.011100523021833956,0.000441879779279834,0.009948694883873174,0.000538303193330129,0.006709882083350887,0.0005958585220192589,0.003342173347728343,0.0006301906232588721,0.0001010144572739917,0.0006450001125505526,0.004605306793665636,0.0007068438427129031,0.004741128050562143,0.000775500745811474,0.005289548495733991,0.0008558222499983134,0.008732695536264044,0.0009551831631015763,0.00694547856553399
0.0,5.823189485024965e-06,-0.0034616058775240456,-6.906436127444654e-06,0.0016300722405527927,-4.5531662380258453e-07,0.0018777225549528346,2.7737661751804333e-05,-7.252293047419812e-05,4.338488311234755e-06,-0.002156672285307592,-8.980619867605667e-06,-0.0004181079169447306,-1.585624427740038e-05,-0.0006650353183353826,-3.413226725617193e-06,0.002124201803737348,1.822804884089962e-05,0.0031793459890909225,9.655937874221974e-05,0.008159178262666069,0.0002077010405289915,0.008622214055605792,0.0002993880046571287,0.006781106838589022,0.00039350991593921716,0.007484074175202279,0.0004827755834560256,0.008062438471503503,0.0005780130142105728,0.006209142645782835,0.0006613924338276752,0.006777697257007662,0.0007239968269635076,0.003376559876251525,0.0007604651474174308,0.003118501050049588,0.0008079499505678885,0.005654744646419769,0.0008969413369292259,0.0065719561171623175,0.000979887444552948,0.007088746999783656
0.0,-1.7310466104371867e-05,0.00022567362314475224,-1.8194733836140846e-05,6.285267969202298e-05,1.4184156073656684e-06,0.0014624599833419807,-1.0730177716079985e-05,-0.001966431988676521,-1.7428438019782513e-05,0.0002416851967569271,-2.2494622853205412e-05,-0.0007691614093167682,-2.6001717652091542e-05,0.00030703569572106874,-2.567979046904442e-05,-0.0002052200739937183,-8.45204703323128e-06,0.0037745308126592835,7.601541713725164e-05,0.007525957742494244,0.00017778649065957157,0.009395452839032885,0.0002593737491226141,0.005672757942208315,0.0003639975129725572,0.008313793420051991,0.00046386656154357494,0.00785712882175757,0.0005500755591882338,0.006947598404445782,0.0006402183844497452,0.007975056130612501,0.0007521453729656202,0.008378917965741932,0.0008482926462853636,0.008091861679443795,0.0009251693912414223,0.00227094259434553,0.0009330606684721413,0.0002991890116087368,0.0009059955865311023,-0.0038571279709244456
0.0,-1.202046380323927e-06,-0.003136301441114005,-2.4527161350271632e-05,0.0008503414292488654,-2.1382528891544922e-05,-0.002654723797810948,-4.6162582630231505e-05,-0.0011608076708180602,-5.8702580252873915e-05,0.0006979348384986921,-4.955817217914825e-05,0.0005049243397829223,-3.4678132558362625e-05,0.0005826742992148175,-2.7632138387252835e-05,0.001532785245542774,-9.445701638821449e-06,0.0017102362972372842,3.6618953317894854e-05,0.004822840710799485,0.00010634537942991897,0.0063724729342087795,0.00019040063480780395,0.008277582585391621,0.00031481845444407137,0.009581111895924836,0.0004247332698141769,0.010072565638790401,0.0005566469746635885,0.009585379008701088,0.0006865220104115379,0.01031000268596985,0.000794668121782831,0.008557143721533704,0.0008878836508021034,0.005076712690161627,0.0009228375626413447,0.001778292757100222,0.0009668204313169408,0.005323499021766001,0.0010564384649854733,0.008242076047931621
0.0,1.443952390580669e-05,-0.0036419433555198067,-3.0222388622048346e-05,-0.003757061111664364,-6.989052671209731e-05,-0.0013397465591751285,-8.088212168002925e-05,-0.0007426827360335587,-7.141586699837425e-05,0.0008672386837719071,-7.046047178796617e-05,0.0006079529508913362,-6.62983491176228e-05,0.0002798079417506315,-2.0296642420207593e-05,0.005208508074636799,4.029270247544138e-06,0.0008861505550557978,2.1729003479313654e-05,0.001107173722681765,5.817007984776483e-05,0.003572555073237913,0.00011393504264787414,0.007585364398027436,0.0002461157738278763,0.013421867126275472,0.0004252744337075225,0.013713681364215935,0.00058775226733061,0.011219380662150136,0.0006873342969138779,0.006733661335519543,0.0008006736111279354,0.010043166852356272,0.0008790133310607274,0.003309001817376753,0.0009494231993660688,0.007487100812916123,0.0010469691609771617,0.009186318579060108,0.0011539283454538318,0.007664351059668517
0.0,-2.499992705703305e-05,-0.002687589421221117,-4.938127629873783e-05,-0.0007263200286929493,-7.128001719848283e-05,-0.0034791424436634824,-0.00010402857775845196,-0.001127539372748661,-0.00010261611276518628,0.0009976151242144526,-9.610890235375183e-05,0.0014352926719280006,-4.41013868684088e-05,0.004083704785079916,-2.974895727357377e-05,-0.00016882435436475573,-3.405729847939644e-05,-0.0003735430531547685,-1.5452467569506706e-05,0.003418666318945983,4.32016472149268e-05,0.006697211014367043,0.00015346896551837424,0.009604519191383021,0.0002630698039815884,0.007715320238721073,0.00037362623779387173,0.011502956969062278,0.0005156699827810812,0.009981481785816133,0.0006472797377369271,0.010872934813197054,0.0007745363323803038,0.01151885463209091,0.0009236439423514378,0.008650315106028069,0.0010261229224666595,0.008922069296254234,0.0011186857615606463,0.008172980509332512,0.0012182629456923295,0.00704961149452017
0.0,-5.9571086689174884e-05,-0.001362495811272508,-9.327218267864922e-05,-0.003990930881213172,-9.969202119048205e-05,0.002569839110084452,-8.566220441492082e-05,-0.0009881400035765676,-9.240828619233452e-05,0.0005219020449375879,-9.561197916508395e-05,-6.190316676923122e-05,-7.39500799601369e-05,0.0018304302591913935,-4.080600195703539e-05,0.004047759619285163,3.453684503177283e-06,0.004402515104795859,7.083237041809914e-05,0.004425707816049167,0.00013074488731714724,0.0040115016555094755,0.00017047737387520178,0.004160698551562925,0.00022025314161166606,0.004431367593189991,0.00032151665029038967,0.011421714116365361,0.0004696037887236281,0.011622357588361075,0.000609492132517389,0.010411262452184784,0.0007610308278363465,0.013780684658440696,0.0009182369110217255,0.012482659967222635,0.0010740841997123453,0.011655204176486484,0.0012147489819378675,0.009706441729406991,0.0013163450977646837,0.007613418124051328
0.0,-0.00013347232805691292,0.0005853144343233881,-0.0001244017970290146,0.0010709331122726086,-0.00010852670930606402,0.0017678317617695965,-8.533545641580266e-05,-0.00013932261347564668,-0.0001021984328743081,-0.0005790349931574546,-9.935935371389847e-05,0.0013410440052922178,-5.852854303138119e-05,0.0043514782329447076,-9.624617837873407e-06,0.003403498187745089,9.32167132606762e-06,0.0004102412929253965,5.88442586598082e-05,0.006173787593821123,0.00012818396706207438,0.005679250969832188,0.0001859324794260758,0.004511547325342133,0.0002563852688922717,0.0053001496116096445,0.00032544183751429066,0.005847931430783995,0.00040961988984491077,0.009198813797401806,0.0005614042963620989,0.014119011528162303,0.0007351728274592492,0.01387096013897592,0.0009112230805053182,0.013159687910427055,0.0010862676592717016,0.016305690023123695,0.001294874490576725,0.016160924477716634,0.001498540821021829,0.01648673403473986
0.0,-0.0001415072393459923,-0.0036033522591028965,-0.0001707867205728208,6.763814614219079e-05,-0.0001463697645489335,0.002797942059217872,-0.00011863871729523713,0.002551078632308688,-8.1632657159214e-05,0.0020657584865870827,-5.2283534696810144e-05,0.0026578696542364833,-4.23899925076234e-05,-2.9932486013667012e-05,-3.716598014626787e-05,5.2285887252904724e-05,-2.285729958412247e-05,0.003041503190199081,2.8122751710232566e-05,0.003975271102416045,8.185095067318575e-05,0.005838123398661492,0.0001651746326366635,0.006556356194012435,0.00025858412534922917,0.008375847781895858,0.00035682775118644664,0.006830835192763745,0.00042806975926682465,0.0062619704262204005,0.0005340260814466259,0.008994096550060391,0.0006685859718393368,0.014756978165450468,0.0008824653084367333,0.018683516555777317,0.0011257383855256351,0.018457939621556025,0.001366630168444626,0.021854075602850225,0.0016454871890482145,0.022070343261062553
0.0,-0.00026601934574118144,0.005418327712653875,-0.00018640368609405738,0.006479817436982857,-0.00014483158466896518,0.002540430583550609,-0.00012148939165894559,-0.0002814120382308677,-0.00010644699826623477,0.0036877001271941475,-5.53958909024968e-05,0.003899822657004572,-2.68222461291793e-05,0.000828894133138175,-2.883939839942113e-06,0.0018417606631009403,6.3416014731282375e-06,0.0013517043392494972,3.49449394841869e-05,0.0032258919394058568,8.73912927844686e-05,0.004411127447301309,0.00013298818728909123,0.002574291370186326,0.00020146725485541394,0.009128911605019338,0.00032116939681676776,0.01020957234989014,0.00044019767892759706,0.007709835053185876,0.0005463953706007568,0.010608698458041053,0.000699606161444259,0.01294697703909882,0.0008843112510483936,0.01771245838906627,0.0011238429749352503,0.020860415715669857,0.0014168100582178488,0.024957753673520842,0.0017518237448290006,0.02804876371941025
0.0,-0.00029255724047811494,0.005891704566635618,-0.00022765129148568744,0.0037297021033269808,-0.0001898324737002782,0.003330104400704062,-0.00012775919335081991,0.006748226439316519,-7.121204396171557e-05,0.0010603157403897092,-5.611021227608939e-05,0.0017051322260088716,-3.8777278937665085e-05,0.0018277462495893038,-2.6587721927239175e-05,0.00036461964492837275,-2.295970170422227e-06,0.0021441156876464912,2.328416869178383e-05,0.0028286821940534147,7.409665519383432e-05,0.005139524855310523,0.00011710339758891545,0.0030627661858015076,0.00018545419589503703,0.005285618416619606,0.0002684579008916301,0.00929002557434428,0.0003809773417896385,0.009940150584019685,0.0005398018607290077,0.014705264725772048,0.0007449887817777162,0.017975818281915783,0.0009822463468525373,0.018974444150974972,0.0011956864670491733,0.015809411523329202,0.0014261841506189546,0.021482034919838508,0.0016847921761854803,0.019741065515997448
