0.0,0.0005305462939599819,-0.009461312530073606,0.0004255371410368062,-0.00802959211126047,0.0003129027202864259,-0.007492192093544839,0.0002073355812806595,-0.009089609468817565,0.00012426990865947393,-0.006704963112302187,2.1563107771066326e-05,-0.007789477537164624,-4.44380018761114e-05,-0.004078022887147297,-7.696581489001875e-05,-0.00018463516696132044,-0.0001026979111038576,-0.0034110014594730927,-0.00011333283149206962,0.0019596310202814457,-5.916938485683051e-05,0.0037199203856381115,-1.541290093153816e-05,0.0052581067281861765,2.394289066608976e-05,0.0016627119374307939,3.287563484712296e-05,-0.00030620656706011843,3.980654214020643e-05,0.0008372277524323272,3.7843263474408174e-05,-0.0019302828403654421,1.7973804740426342e-06,-0.0034453583983514577,-3.224723024987051e-05,-0.002425302014134775,-4.3993829946217854e-05,0.0012130604296288674,1.475603872253422e-06,0.0070154506703414225,5.734048338416432e-05,0.001917166838007287
0.0,0.000544355435094651,-0.006605211998982402,0.0004539051913156654,-0.008558145411199215,0.000341245399835099,-0.00869395510564022,0.00023518058716697445,-0.008921839237740104,0.0001347802320502392,-0.005238771896068788,4.844922300836355e-05,-0.008063963012955023,-1.479802542373836e-05,-0.0052830991210239655,-8.027798299938052e-05,-0.004014920870515598,-0.0001201721107501114,-0.000578588371994799,-0.00010065507952564871,0.0028746582207661545,-7.324732551917109e-05,0.0015928912285768466,-5.8484367946091575e-05,0.0015459952593121107,-1.2287021021325371e-05,0.0035885616738326118,3.3837653109037095e-05,0.0037768759877084205,6.419791502443657e-05,0.001686809761865323,6.156496337046318e-05,-0.0032660794551087075,4.78322382879665e-07,-0.004482493829965469,-3.158016854054419e-05,-0.0021192222502851355,-4.567121503460332e-05,0.0020524628931989563,2.451056784191256e-07,0.004045082138118906,5.59289757808818e-05,0.004684386497939478
0.0,0.000588595477723889,-0.009311724292357106,0.0004692882122092393,-0.009376615434606586,0.00036127805917408504,-0.008588246461017031,0.0002657139867325631,-0.008006938789214785,0.00016291589843123007,-0.006304866723254366,7.171377124992475e-05,-0.007972095703748672,-1.2472435736257553e-05,-0.005653483887372233,-7.662794578225641e-05,-0.003433187025342188,-9.19366353991108e-05,-0.0009477668178099288,-0.0001036978981549034,-0.001122309947068161,-0.00011696809881996626,-0.00042637204871106584,-8.634278624503426e-05,0.0052914147583481815,-1.720001636352908e-05,0.004578625453627383,2.711122926040525e-05,0.004571035285957154,6.139245052608253e-05,-0.0003082144804271075,4.423370355761872e-05,-0.0032234387777009877,1.3625235203282473e-05,-0.000579071570235574,-8.599947491009157e-06,-0.0024857602509272686,-9.068488853460433e-06,0.0011370460488405048,-1.2769316721871348e-05,0.00033136039798226574,4.802926966234029e-06,0.001520769703418105
0.0,0.0006096727954011163,-0.010160636438990962,0.0004944077692974111,-0.008537017723303834,0.00038909960791799693,-0.006893486487646942,0.00028636715752554533,-0.008832952553334283,0.0001885319203240934,-0.009276784793895324,7.758683233280806e-05,-0.006931686168692582,5.095264673728097e-06,-0.004768039208241734,-3.596813805184054e-05,-0.0029151648911283374,-9.455303895263115e-05,-0.005082125080742005,-0.0001333824177089487,-0.002030382975073024,-0.000133162396564173,0.003470877737767961,-7.55208211509759e-05,0.00481703165686099,-4.095801836124264e-05,0.0014189936649450265,9.913011158904445e-06,0.0037131796165507823,2.643054392299916e-05,-0.0003686859230967275,2.705707125851515e-05,0.0010016694509932405,3.914486642506119e-05,0.0022792612905735963,3.5537875222253364e-05,-0.002467954655296841,1.543167517284518e-05,-0.0022341132108587617,-1.60669111967389e-05,-0.002855630542579494,-7.171836842113974e-05,-0.00530888523861491
0.0,0.0006076191929524753,-0.006732859010397663,0.0005256377251716917,-0.005964528123081797,0.0004278501075727686,-0.010985872748747495,0.00029164861976712064,-0.010291425147182787,0.00019309714869590965,-0.006199968840450838,0.000113402961239991,-0.004244300324696378,5.312972734904535e-05,-0.007463974220298744,-4.899679893431512e-05,-0.007015567265828047,-0.00011233288527753171,-0.0036337599733425475,-0.00012226783019197342,-0.00029153384022707657,-0.00011868351449906384,0.0023485860121354087,-8.946879368112877e-05,0.002650526711407248,-6.333171940679723e-05,0.0018693034117372486,-2.9599115099282463e-05,0.00218038701202708,-1.2680494525676269e-05,0.002785112006020226,2.713965789182558e-05,0.002554089527793924,7.475745053715265e-05,0.0027907316057638634,6.408675745607171e-05,-0.002186713062179677,3.284187073434052e-05,-0.003133680570510414,-2.057401481599635e-05,-0.006770384510211241,-0.00012014443035758122,-0.008107335150209808
0.0,0.000672728855587899,-0.011046402026962044,0.0005379637878294679,-0.010235819506626397,0.0004112194337257061,-0.008848065481886953,0.0003361007305903285,-0.0064375059372927985,0.00024055959064394318,-0.007485749422877539,0.00013475625366035908,-0.008396377894411387,3.7363748392407346e-05,-0.007478503427631884,-3.7568839332531886e-05,-0.005889595500991405,-9.082324641138223e-05,-0.002451402828749663,-0.00011237160640150872,-0.00019110552151906487,-0.00011760984584758513,0.0013542406527774617,-9.758273506352393e-05,-0.0007467287504868147,-9.949002793250913e-05,0.00020042641754672581,-8.454163550291192e-05,0.00438213682830007,-1.3345575761843272e-05,0.004846779884456659,4.201401589934671e-05,0.0032772541807162326,7.287463017007978e-05,0.0038942514378897627,9.095661646258004e-05,-0.0023972244441445465,4.6911858425425e-05,-0.005331188291912465,-3.987234502608779e-05,-0.007367581353171293,-0.00010786554641607153,-0.00412514011999742
0.0,0.0006782940126053016,-0.009768648804544349,0.0005644444614418745,-0.008925986379075865,0.0004376333121891014,-0.008777463963160943,0.0003567445116743041,-0.006270361433851864,0.00026159363417075087,-0.009098039357883154,0.0001536272246926786,-0.008811508667231478,4.43096789458649e-05,-0.007021049586909552,-3.512827339091406e-05,-0.0042154862743193685,-6.457444950432994e-05,-0.0022785359344598757,-8.135172678530176e-05,-0.0020665845965347936,-0.0001209011806090733,-0.002981141847789575,-0.00015098680416254944,5.8552258231115735e-05,-0.00012155281203925279,0.002592214538886817,-8.780631334420549e-05,0.003907244413560427,-3.154162975964467e-05,0.005281861649217927,4.477169408259796e-05,0.0047737339650604504,8.670897934919965e-05,0.002196683735612326,8.219951723459259e-05,-0.0020986680044538194,4.1154417296687954e-05,-0.004889213255887279,-2.6573661532636102e-05,-0.005974855577936786,-0.00010814385609733943,-0.006698554507762035
0.0,0.000653322585707995,-0.005526188672285993,0.0005914737463962738,-0.005337457594068414,0.000497185961299635,-0.00812828459795982,0.0003726244563143699,-0.010759517408406107,0.00025392206534909133,-0.009970227036858768,0.0001456259966172365,-0.0055988393274005845,7.953660695424429e-05,-0.006150965974504504,1.399281318603658e-05,-0.0043466899321008175,-4.896010778651284e-05,-0.005047749897400235,-0.00010356510819945352,-0.0034977719743041146,-0.0001241349316238454,-0.0011995786710292831,-0.00016190068344287278,-0.0026858343006018817,-0.0001525232943971218,0.0028189937649051406,-9.03516682943503e-05,0.0064945772304216,-2.30022871915494e-05,0.005575956208066253,3.7663641043561e-05,0.003166955949008313,6.815031223223192e-05,0.0009057534966011266,6.793211323998503e-05,9.381017254048434e-05,3.533302981627489e-05,-0.005151528052381987,-9.385742257497037e-06,-0.003456242032934052,-8.247434789326007e-05,-0.006982924518794703
0.0,0.0006918875304808339,-0.00735819817907998,0.0006044457112356413,-0.006566076319103222,0.0005138987273201671,-0.0076615834878685524,0.00039770958292260287,-0.012344737433695121,0.000260277823530061,-0.007986153254548215,0.00017079163475890806,-0.006358033354866777,9.543850879659653e-05,-0.005560188783130861,4.325363161611852e-05,-0.004403777931619597,-1.9279513249601043e-05,-0.005506527290889951,-0.00011511005632807957,-0.007141837734558297,-0.00016720547216782152,-0.0011276049912351122,-0.00015829236037808922,-0.00022641722925610677,-0.00013631729208063147,0.0034597893560262406,-9.454768624936353e-05,0.005243075619693047,-3.532888599524192e-05,0.004190315754556201,2.3047840327573837e-05,0.003402500160345007,4.7681634659153884e-05,0.00019374378123746374,4.279263756938234e-05,0.0005435471141836202,3.2173776932387706e-05,-0.0028797927719167817,3.2316345898795956e-06,-0.0007489397102040646,-2.4444185926407986e-05,-0.0036005174830626924
0.0,0.0007698959411830968,-0.013971527986967628,0.0006169463452284193,-0.009844829021231672,0.0005008843291570177,-0.008282500320342473,0.00040157827660444674,-0.007923851616930412,0.00029851340618196413,-0.007311961702758015,0.0002185746356136811,-0.007951992909095085,0.00012671234855325163,-0.006033311606346066,3.6841875989346675e-05,-0.006597448335485548,-3.48674904030208e-05,-0.005861351969635527,-0.00010122755623333447,-0.005589183641715803,-0.00015616025676165637,-0.0021203754991885432,-0.00017917777699208827,-0.000804347566620185,-0.00012967379703210957,0.005568702928371056,-7.555456805696265e-05,0.005267930972265748,-4.451702077142761e-05,0.00011282860611398544,-1.8733425467450264e-05,0.0036806386772391445,1.8833273228835408e-05,0.0008967715629709237,2.1881472492854015e-05,0.0009547561872607952,3.083459690234536e-05,-0.0003312959357960253,1.8032946581323334e-05,-0.00028170886731086433,4.879082104380014e-05,0.003965945813138619
0.0,0.000795954620026263,-0.01437390723651923,0.0006473536819911515,-0.00948637954071658,0.000499346951810526,-0.011120031441931114,0.0003960401416507286,-0.005849564816720397,0.000343589316040346,-0.005428031574205106,0.0002574052348563463,-0.008126461338178624,0.00014771799622739242,-0.008349840524432378,4.8165556718096804e-05,-0.008165592791679615,-5.662527834542354e-05,-0.006786382886522735,-0.00011741175036587996,-0.003472026798132175,-0.000133195890707563,0.00030551998847913424,-0.0001363954429352045,-0.0010746332767681366,-0.00013833896404217162,0.001648806539478086,-9.598001987593622e-05,0.0038076585047211683,-5.942987434350852e-05,0.002893282826223421,-2.3505316647120745e-05,0.0014897293662620803,-3.342359252508075e-05,-0.001460726636063053,-1.3742961638983966e-05,0.004812243513820861,3.746879421728739e-05,0.0018930800628009343,5.672858074079161e-05,0.0018001478433796094,6.745382694974806e-05,0.0001993064288640941
0.0,0.0007959387550733561,-0.01140320581848967,0.0006530833887511712,-0.010564008243779607,0.0005371983493610308,-0.009221348319637761,0.0004373784267291585,-0.0071377187959353345,0.00034744928614082094,-0.007636870711608788,0.0002625052867000842,-0.004171390887612112,0.00017734189013230377,-0.010928513290102207,4.842366723669926e-05,-0.009657646145929035,-5.627850481906755e-05,-0.005537999116926072,-0.00010602886696901078,-0.0031363887198712034,-0.0001259445999063828,-0.00019987093992167274,-0.00012612193355251896,0.00011338937526288794,-0.00010425422852599433,0.0021518389170438607,-0.00010186221352866713,-0.0007227280005700964,-0.00010648740672775522,0.0016980658304143114,-7.44417042894012e-05,0.0018018326990155663,-4.072294943975511e-05,0.0024862745231055976,-1.6433485416804524e-05,0.0030947982767003702,1.7831955865168036e-05,0.001361560260853466,6.318836930644647e-05,0.006883620530009369,0.00016134600304686025,0.008051503944747778
0.0,0.0007492702275260153,-0.004650888083984759,0.0006791144595769459,-0.00715256162943063,0.0005761847093220307,-0.008766152813435306,0.00048409082531682493,-0.007584485232522935,0.00036227566169119864,-0.009414522390941954,0.0002639302173176639,-0.00844260703720215,0.00014865306702078137,-0.008601930714259144,6.181330665899252e-05,-0.00550965370441266,-1.3737591378503477e-05,-0.007091888540342613,-9.131420307270241e-05,-0.004952849921199343,-0.00012272736440763083,0.0015156750588664416,-0.00010534977092383528,-0.0003187063929130681,-0.00010366651873451498,-0.0003721868802763937,-0.00011733318100598136,-0.0011363610397415681,-0.00012349664642237178,0.0006219825617730247,-0.00011081319465302038,0.0011118688140317773,-8.138525104996277e-05,0.0041321290238984,-3.650130965794388e-05,0.0036424349404069554,3.0023628710588298e-05,0.0050562151890273035,9.514130366304582e-05,0.006030919216709212,0.00017720412559006814,0.006894756460173644
0.0,0.0007458737500019347,-0.005794980667375622,0.0006914658332483882,-0.0030528113634207847,0.000613550567652538,-0.007578588777392336,0.0005238230603656542,-0.00938512181393641,0.000385226454418389,-0.012216059181884615,0.00025140024689974824,-0.008541220972540899,0.0001470232957686681,-0.007660669361916112,5.9024252785172503e-05,-0.005367797910731317,1.8689580008250744e-06,-0.0048138294978819504,-4.632754051787808e-05,-0.0035764440992340695,-7.309583542141373e-05,-0.0016428560356605093,-0.00011737804389091174,-0.003714912069411421,-0.00014036057684290227,0.0008701808912266087,-0.00012099593546934388,0.0006114692147845803,-0.0001285099946784188,-0.002693110858353742,-0.0001449927025646201,0.0013084736598273242,-0.00012171880040219463,0.004067077183734673,-5.311062692370439e-05,0.005296592382801499,4.007856382233073e-05,0.009103205480049644,0.00012951069542968863,0.004802098497847163,0.00017633113499143072,0.0033834590337513473
0.0,0.0007582578295839948,-0.0031888101929922206,0.0007095162623024235,-0.004725320214874079,0.0006351363814707246,-0.00809392827417586,0.0005343402410578834,-0.008521889699469782,0.00040894946227608935,-0.010559762176078985,0.00026500405742016443,-0.010505319357753956,0.0001505515484249828,-0.010160245856022054,5.307386459547176e-05,-0.0037937475237076862,2.9897919605552713e-05,-0.0009612449250756192,-4.107920962803536e-06,-0.004940676998228555,-6.270757969023518e-05,-0.003731524281798528,-0.00010367793693754169,-0.0025018129447860553,-0.00013858338466345054,-0.00351693176333188,-0.00016048260960796368,-0.0012148457577033408,-0.00017573897761487782,0.0005025919256062681,-0.0001563260955036552,0.0026274150537537976,-0.00011613865266862713,0.003516795929534044,-6.0645698214632086e-05,0.005993411354927137,2.0285209257076246e-05,0.006655823232526021,0.00013255868182645815,0.009499271830372148,0.00024570845304145144,0.009246690132640968
0.0,0.000807650947572287,-0.003268344325456126,0.000730192040068804,-0.009801232192757952,0.0006296367204765576,-0.006684755560415897,0.0005429164790650859,-0.008617611360935033,0.0004192776915674595,-0.01089395089573828,0.0002742579691824436,-0.009998549456644114,0.00017775004158822883,-0.006545043845143927,9.795512951970549e-05,-0.006417934195478864,3.093303903401126e-05,-0.00342544391548738,-4.818390605784212e-06,-0.003142028801727669,-3.8451205579479155e-05,-0.0021525400435186927,-7.085500940742244e-05,-0.004374414618258912,-0.00015218014369995116,-0.0071281821962836936,-0.00020872934265815543,-0.001037500770402338,-0.0002014571126229564,0.0013068530790864845,-0.00016986130923872384,0.0034189027839541626,-0.00012200692493416795,0.00448514373325348,-6.35012531566315e-05,0.005451520921911525,2.1958354211845502e-05,0.006519722745727064,0.00012551516651071665,0.012844055856801335,0.00029187372451780556,0.012522868309623377
0.0,0.0008521481984400437,-0.0065015639453690445,0.000767711198078462,-0.008341658954543143,0.000637187522167454,-0.01048839864616617,0.0005094683859863065,-0.009293702603322235,0.0004107925972752457,-0.007089268676417623,0.00031591669862870726,-0.008686922524791816,0.00022772354696943138,-0.006852068811227336,0.00011419872208530669,-0.008142130564743187,4.9672703525891963e-05,-0.002877377782587904,1.8257266947797026e-05,-0.003359409404601094,-3.1519857556253244e-05,-0.005183706678337246,-0.00010070292616107958,-0.004365429887662853,-0.00015361683282721794,-0.004547723960684818,-0.00019943799318607118,-0.0029694541145785787,-0.00022565199915104464,-0.001011716558091375,-0.00020292673207166634,0.005313889590740289,-0.00014165931616637537,0.004754447061747386,-7.326253887419116e-05,0.006103268329528119,4.632610276045529e-05,0.010454570634519414,0.0001506960085017291,0.007832064006977044,0.0002457930886072608,0.007310221871846041
0.0,0.0009508984294734369,-0.01471368907541335,0.0007719833633154048,-0.013171392300473261,0.0006238156493735495,-0.010505586265972016,0.000518384548236251,-0.007949708975973281,0.0004199148472766204,-0.006913588006641234,0.0003213789861585175,-0.008425493444194602,0.0002472382133758732,-0.005639848799369912,0.00017550399303481616,-0.004009933901107993,0.00010199948247766917,-0.0072693704629354945,8.66435212485622e-06,-0.007780751101670389,-5.7007901759770545e-05,-0.003962698299035861,-0.00010681105656078049,-0.003905491664519269,-0.0001676530793674745,-0.004360475129223582,-0.00019180131879667264,-0.0011699644536928163,-0.00022791022556735197,-0.002881613416638061,-0.00023116051139857784,0.0020805114454667,-0.00017728976522316398,0.007008007326054337,-5.0031596420960934e-05,0.010373154274689128,5.2674949299198675e-05,0.00857654129683819,0.0001521077378737297,0.006438846605401357,0.0002385229459095519,0.0074091303368564706
0.0,0.0009678576934268505,-0.0132754448962023,0.0007959900937737517,-0.013892193553575103,0.0006459192590722007,-0.01074957840423762,0.0005135795452317798,-0.01043825087103654,0.0004042238407586446,-0.006030677662588102,0.000344292629702948,-0.0034813197981930105,0.00028641603814714566,-0.007894251565639221,0.00020889556244317486,-0.004015166435761431,0.00013781453119856844,-0.007579779632649802,2.0708104581632846e-05,-0.008589143016119828,-7.27932277209196e-05,-0.007385933176229185,-0.00012905826630153061,-0.0030165833081877602,-0.00016692199047968237,-0.0029186089395723557,-0.0002151028392670678,-0.0039104647313436686,-0.00024192414297557024,0.00023658291049657028,-0.00021965643635899412,0.0031733080711394673,-0.00015964418117482055,0.006431547094674055,-7.41898304344374e-05,0.006740724031853048,4.044121235166629e-05,0.010000604460571104,0.00014968171692803195,0.009275099377375131,0.00025231537237684813,0.007057904957647225
0.0,0.0009529176085890522,-0.008289384889024875,0.0008235625609727726,-0.01356017605127069,0.0006640320994724799,-0.011446773618423448,0.0005203787933923567,-0.010298095850908035,0.00041252556536604793,-0.0067406918953317315,0.00036356791567657414,-0.0035157571392429106,0.00031234122044638055,-0.00426804608653978,0.0002434681475433621,-0.006163307761308771,0.0001317371571647273,-0.01016237359042203,4.07334261436262e-05,-0.0061877191146611984,-4.0270476068004434e-05,-0.007341656866286137,-0.00014717275412593752,-0.00821559829028031,-0.00021968741188090768,-0.002969906289074824,-0.00023331215422575695,-0.0006945362672295856,-0.00023130948112625403,0.0025088431844696034,-0.00019642578427005934,0.00207843726624125,-0.00015034890070600115,0.005727388159410304,-8.33922913276343e-05,0.004893385053746214,1.2657733272525623e-05,0.009488612228410612,0.00013503067867933077,0.01198681835481709,0.00029273092990268404,0.012304444877115713
